_id,name,brand,description,brand_description,category,reviews[0].reviewer_name,reviews[1].reviewer_name,reviews[2].reviewer_name,reviews[3].reviewer_name,reviews[4].reviewer_name,reviews[5].reviewer_name,reviews[6].reviewer_name,reviews[7].reviewer_name,reviews[8].reviewer_name,reviews[9].reviewer_name,reviews[0].review,reviews[1].review,reviews[2].review,reviews[3].review,reviews[4].review,reviews[5].review,reviews[6].review,reviews[7].review,reviews[8].review,reviews[9].review,reviews[10].review,reviews[11].review,reviews[12].review,reviews[13].review,reviews[14].review,reviews[15].review,reviews[16].review,reviews[17].review,reviews[18].review,reviews[19].review,reviews[20].review,reviews[21].review,reviews[22].review,reviews[23].review,reviews[24].review,reviews[25].review,reviews[26].review,reviews[0].source,reviews[1].source,reviews[2].source,reviews[3].source,reviews[4].source,reviews[5].source,reviews[6].source,reviews[7].source,reviews[8].source,reviews[9].source,reviews[10].source,reviews[11].source,reviews[12].source,reviews[13].source,reviews[14].source,reviews[15].source,reviews[16].source,reviews[17].source,reviews[18].source,reviews[19].source,reviews[20].source,reviews[21].source,reviews[22].source,reviews[23].source,reviews[24].source,reviews[25].source,reviews[26].source,reviews[0].rating,reviews[1].rating,reviews[2].rating,reviews[3].rating,reviews[4].rating,reviews[5].rating,reviews[6].rating,reviews[7].rating,reviews[8].rating,reviews[9].rating,reviews[10].rating,reviews[11].rating,reviews[12].rating,reviews[13].rating,reviews[14].rating,reviews[15].rating,reviews[16].rating,reviews[17].rating,reviews[18].rating,reviews[19].rating,reviews[20].rating,reviews[21].rating,reviews[22].rating,reviews[23].rating,reviews[24].rating,reviews[25].rating,reviews[26].rating,sustainability_claims,eco_score,manufacturer,country_of_origin,barcode[0],image_url,image_name,tags[0],nutrition.Sugar,nutrition.SaturatedFat,nutrition.Energy,nutrition.Fruit&Nut,nutrition.Fiber,ingredients[0],ingredients[1],ingredients[2],ingredients[3],ingredients[4],ingredients[5],ingredients[6],ingredients[7],ingredients[8],ingredients[9],ingredients[10],ingredients[11],ingredients[12],ingredients[13],ingredients[14],ingredients[15],ingredients[16],ingredients[17],ingredients[18],ingredients[19],ingredients[20],ingredients[21],ingredients[22],ingredients[23],ingredients[24],ingredients[25],ingredients[26],ingredients[27],ingredients[28],ingredients[29],ingredients[30],ingredients[31],ingredients[32],ingredients[33],ingredients[34],ingredients[35],ingredients[36],ingredients[37],ingredients[38],ingredients[39],ingredients[40],ingredients[41],ingredients[42],ingredients[43],ingredients[44],ingredients[45],ingredients[46],ingredients[47],ingredients[48],ingredients[49],ingredients[50],ingredients[51],ingredients[52],ingredients[53],ingredients[54],ingredients[55],ingredients[56],ingredients[57],ingredients[58],ingredients[59],ingredients[60],ingredients[61],ingredients[62],ingredients[63],ingredients[64],ingredients[65],ingredients[66],ingredients[67],ingredients[68],ingredients[69],ingredients[70],ingredients[71],ingredients[72],ingredients[73],ingredients[74],allergens,barcode,nutrition.Protein,nutrition.Sodium,price[0].price,price[1].price,price[2].price,price[0].source,price[1].source,price[2].source,offers[0].source,offers[1].source,offers[0].offers,offers[1].offers,manufacture_date,expiry_date,Eco-Score,reviews,nutrition,ingredients.Energy,ingredients.SaturatedFat,ingredients.Sugar,ingredients.Fiber,ingredients.Protein,ingredients.Sodium,ingredients.Fruit&Nut,E-Score,ingredients,brand[0].reviewer_name,brand[1].reviewer_name,brand[2].reviewer_name,brand[0].review,brand[1].review,brand[2].review,brand[0].rating,brand[1].rating,brand[2].rating,brand[0].source,brand[1].source,brand[2].source,reviews[0],reviews[1],reviews[2],reviews[3],reviews[4],reviews[5],reviews[6],reviews[7],reviews[8],reviews[9],reviews[10],reviews[11],reviews[12],reviews[13],reviews[14],reviews[15],reviews[16],reviews[17],reviews[18],reviews[19],reviews[20],reviews[21],reviews[22],reviews[23],reviews[24],reviews[25],reviews[26],reviews[27],reviews[28],reviews[0].review_name,reviews[1].review_name,reviews[2].review_name,reviews[3].review_name,reviews[4].review_name,reviews[5].review_name,reviews[6].review_name,reviews[7].review_name,reviews[8].review_name,reviews[9].review_name,reviews[10].review_name,reviews[11].review_name,reviews[12].review_name,reviews[13].review_name,reviews[14].review_name,reviews[15].review_name,reviews[16].review_name,reviews[17].review_name,reviews[18].review_name,reviews[19].review_name,reviews[20].review_name,reviews[21].review_name,reviews[22].review_name,reviews[23].review_name,reviews[24].review_name,reviews[25].review_name,reviews[26].review_name,offers[0].offer,how_to_use,,image
6598103dc2ee3d587e4bcf10,True Match Lumi Cushion Foundation,L’Oréal Paris,Customers usually keep this item,"L'Oréal Paris is the world's leading cosmetics brand, making the best of luxury beauty available and accessible to everyone. From makeup and skincare to haircare and haircolor, our pioneering spirit leads our scientific excellence and restless innovation.",Health & Beauty,Elizabeth C,Regina L,moderationmom,,,,,,,,"It gives me beautiful light to medium coverage. It gives me the looks of great, smooth, healthy, moist skin. I use a good moisturizing primer and a good setting spray. I have very dry skin despite moisturizing with good products daily. Also it’s winter and that’s not helping. So to have something that covers up my flaws and makes my skin look healthy is great. It’s pale enough for me to wear it and look natural. On quick days I simply put out under my eyes and boom: I look like I’ve slept more often than not. Which is definitely not true! Highly recommend.",Rich creme applies easily and lasts all day.  Just a dab is enough to cover one side of your face.,It doesn't take much and covers very well and is lightweight. The color matches great.,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Amazon,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,5.0 out of 5 stars,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,L'Oreal,France,,https://consumerappimages.blob.core.windows.net/productimages/loreal-73.jpg,,,,,,,,Dimethicone Crosspolymer,Disodium EDTA,Disteardimonium Hectorite,Diphenylsiloxy Phenyl Trimethicone,Lauroyl Lysine,Lauryl PCA,Magnesium Sulfate,Methyl Trimethicone,Stearic Acid,Stearyl Acetate,Adenosine,Ethylhexylglycerin,Ethylhexyl Palmitate,Isostearic Acid,Isopropyl Myristate,Water,Butylene Glycol,Glycerin,Triethoxycaprylylsilane,Phenylethyl Resorcinol,Pentylene Glycol,Polyglyceryl-3 Oleate,Polyglyceryl-3 Polyricinoleate,Polyhydroxystearic Acid,Dicaprylate/Dicaprate,Tocopherol,Alumina,Ethylene/Methacrylate Copolymer,Trisiloxane,Dimethicone,PEG-10 Dimethicone,PEG-9 Polydimethylsiloxyethyl Dimethicone,Phenoxyethanol,Lecithin,Dimethicone Silylate,Titanium Dioxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598103dc2ee3d587e4bcf89,Hydrafresh Hydration Antiox Active Mask-In Lotion,L’Oréal Paris,"Indulgent. Transformative. Perfectly Clean. L’Oral Paris Skin Experts have created a super-charged pure clay mask with the power of Eucalyptus to purify and mattify your skin in just 10 minutes. Our fresh, indulgent formula provides a soothing and refreshing spa-like experience, while powerful pure clays penetrate deep into pores to remove impurities. Purify & Mattify Pure-Clay Mask addresses your shiny and oily skin to reveal clarified, mattified, and refreshed complexion. Immediately skin appears purified and healthier. Skin looks less shiny and excess oil is reduced. Pores seem tightened and less visible, without over-drying. Use After Use. Skin looks re-energized and refreshed. Skin complexion appears fresher. Skin is visibly healthier and more beautiful. *Suitable for All Skin Types. • 3 Pure Clays and Eucalyptus • Absorbs Impurities and Unclogs Pores • Refreshes and Soothes Skin • Reduces Excess Shine Suitable for All Skin Types. HOW TO USE: Apply an even layer to clean dry skin, avoiding eye and lip area. Leave on for 10 to 15 minutes then remove with water. For best results use 3 times a week. Suitable for All Skin Types","L'Oréal Paris is the world's leading cosmetics brand, making the best of luxury beauty available and accessible to everyone. From makeup and skincare to haircare and haircolor, our pioneering spirit leads our scientific excellence and restless innovation.",Health & Beauty,Shelia G. Kirven,Malvain,Sienna,,,,,,,,Makes my face feel smooth!,I originally received this Clay Mask from L'Oreal for free as part of their campaign to bring word of mouth awareness to the product.,and lastly,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Verofax,Noon,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,5.0 out of 5 stars,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,L'Oreal,France,,https://consumerappimages.blob.core.windows.net/productimages/loreal-194.jpg,,,,,,,,p-Anisic Acid,Disodium EDTA,Cellulose Acetate Butyrate,Sodium Chloride,Ammonium Polyacryloyldimethyl Taurate,Xanthan Gum,Water,Carbomer,Caprylyl Glycol,Butylene Glycol,Sodium Hyaluronate,Glycerin,Propylene Glycol,Vitis Vinifera  Fruit Extract,Polyvinyl Alcohol,Polystyrene,Polyphosphorylcholine Glycol Acrylate,Sodium Hydroxide,PEG-60 Hydrogenated Castor Oil,Hexyl Cinnamal,Limonene,Butylphenyl Methylpropional,Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598103dc2ee3d587e4bcf11,Revitalift Triple Power Day Lotion SPF20,L’Oréal Paris,,"L'Oréal Paris is the world's leading cosmetics brand, making the best of luxury beauty available and accessible to everyone. From makeup and skincare to haircare and haircolor, our pioneering spirit leads our scientific excellence and restless innovation.",Health & Beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'Oreal,France,,,,,,,,,,Glyceryl Stearate,Dimethicone/Vinyl Dimethicone Crosspolymer,Disodium EDTA,Dicaprylyl Carbonate,Stearic Acid,Ammonium Polyacryloyldimethyl Taurate,Octyldodecanol,Xanthan Gum,Capryloyl Salicylic Acid,Caprylyl Glycol,Sodium Hyaluronate,Glycerin,Propylene Glycol,Palmitic Acid,Phenylethyl Resorcinol,Hydroxypropyl Tetrahydropyrantriol,Tocopherol,Butyl Methoxydibenzoylmethane,Dimethicone,Sodium Hydroxide,Steareth-100,Octocrylene,PEG-100 Stearate,Ethylhexyl Salicylate,Farnesol,Phenoxyethanol,Linalool,Benzyl Alcohol,Citronellol,Limonene,Isoeugenol,Fragrance,Alpha-Bisabolol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598103dc2ee3d587e4bcf12,Colour Riche Balm,L’Oréal Paris,,"L'Oréal Paris is the world's leading cosmetics brand, making the best of luxury beauty available and accessible to everyone. From makeup and skincare to haircare and haircolor, our pioneering spirit leads our scientific excellence and restless innovation.",Health & Beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'Oreal,France,,,,,,,,,,Diisostearyl Malate,Rosa Canina Fruit Oil,VP/Eicosene Copolymer,VP/Hexadecene Copolymer,Butyrospermum Parkii  Butter,Silica Dimethyl Silylate,Argania Spinosa Kernel Oil,Ozokerite,Octyldodecanol,Isopropyl Myristate,Carmine,Euphorbia Cerifera  Wax,Calcium Sodium Borosilicate,Calcium Aluminum Borosilicate,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate,Polybutene,Polyethylene,Polyethylene Terephthalate,Synthetic Fluorphlogopite,Red 7 Lake,Blue 1,Mica,Acrylates Copolymer,Tin Oxide,Iron Oxides,Cinoxate,Tocopheryl Acetate,Ethylhexyl Salicylate,Petrolatum,Benzyl Alcohol,Silica,Titanium Dioxide,Yellow 5 Lake,Red 27 Lake,Yellow 6 Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598103dc2ee3d587e4bcf8c,Revitalift Filler Hyaluronic Mask,L’Oréal Paris,,"L'Oréal Paris is the world's leading cosmetics brand, making the best of luxury beauty available and accessible to everyone. From makeup and skincare to haircare and haircolor, our pioneering spirit leads our scientific excellence and restless innovation.",Health & Beauty,YP,Richard Kim,moonshadow,,,,,,,,I've been recently suffering from adult acne so I have been substituting different products to my routine. My acne is so much better now since I started using this cream 2 week ago.,"I like the scent and thickness, texture is close to watery moisturized cream and good for both oily dry skin!","This cream seems to be designed for people with especially dry skin, and perhaps for people with rosacea.",,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Verofax,Noon,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,5.0 out of 5 stars,3.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,L'Oreal,France,,https://consumerappimages.blob.core.windows.net/productimages/loreal-197.jpg,,,,,,,,Dimethiconol,Disodium EDTA,Dipropylene Glycol,Cellulose Acetate Butyrate,Sodium Citrate,Sodium Chloride,Sodium Palmitoyl Proline,Nymphaea Alba Flower Extract,Squalane,Agar,Algin,Ammonium Polyacryloyldimethyl Taurate,Water,Carbomer,Caprylyl Glycol,Calcium Chloride,Butylene Glycol,Sodium Hyaluronate,Glycerin,Propylene Glycol,Pentylene Glycol,Polyvinyl Alcohol,Polyphosphorylcholine Glycol Acrylate,Hydroxyethyl Urea,Hydroxyethylpiperazine Ethane Sulfonic Acid,Secale Cereale  Seed Extract,t-Butyl Alcohol,Citric Acid,CI 17200,CI 42090,Chlorphenesin,Dimethicone,Methylparaben,Phenoxyethanol,Linalool,Benzyl Alcohol,Citronellol,Triethanolamine,Benzyl Benzoate,Benzyl Salicylate,Fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598103dc2ee3d587e4bcf8d,Infallible Matte-Lock Mattifying Primer,L’Oréal Paris,,"L'Oréal Paris is the world's leading cosmetics brand, making the best of luxury beauty available and accessible to everyone. From makeup and skincare to haircare and haircolor, our pioneering spirit leads our scientific excellence and restless innovation.",Health & Beauty,Felecia Williams,Franceska Zapata,Felecia Williams,,,,,,,,"I am absolutely blown away by this makeup primer! It effortlessly glides on, creating a flawless and velvety smooth base that leaves my skin looking and feeling amazing. ",It’s similar to any silicone primer but a better price. Reminds me of the smash box primers. Lightweight and really smooths the skin before makeup. I recommend And I believe it’s fragrance free!,"UPDATE: I gave this product a few more tries and felt an update was needed. While I still stand by my previous statement of allowing the product to sit on the skin, it does not need to be an extreme amount of time.",,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Verofax,Noon,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,5.0 out of 5 stars,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,L'Oreal,France,,https://consumerappimages.blob.core.windows.net/productimages/loreal-198.jpg,,,,,,,,C13-14 Isoparaffin,Dimethicone Crosspolymer,Methyl Methacrylate Crosspolymer,Boron Nitride,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,Ammonium Polyacryloyldimethyl Taurate,Water,Caprylyl Glycol,Glycerin,Propylene Glycol,Polyglyceryl-3 Disiloxane Dimethicone,Tocopherol,Citric Acid,Tetrasodium EDTA,Dimethicone,Laureth-7,Phenoxyethanol,Titanium Dioxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598103dc2ee3d587e4bcf13,Ideal Clean All Skin Types Foaming Gel Cleanser,L’Oréal Paris,,"L'Oréal Paris is the world's leading cosmetics brand, making the best of luxury beauty available and accessible to everyone. From makeup and skincare to haircare and haircolor, our pioneering spirit leads our scientific excellence and restless innovation.",Health & Beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'Oreal,France,,,,,,,,,,Sodium Chloride,Water,Glycerin,Coco-Betaine,Salicylic Acid,Citric Acid,Sodium Laureth Sulfate,Sodium Benzoate,Sodium Hydroxide,Polyquaternium-7,Menthol,PPG-5-Ceteth-20,Linalool,Benzyl Alcohol,Citronellol,Hexyl Cinnamal,Limonene,Benzyl Salicylate,Geraniol,Hydroxycitronellal,Fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598103dc2ee3d587e4bcf14,Men’s Expert Vita Lift Anti-Wrinkle & Firming Moisturizer,L’Oréal Paris,"We Keep Our Promises Immediately Fills Creases and Re-Plumps Skin Diminishes the Look of Even Deep Wrinkles Exclusive Fusion Of RoC Retinol + Hyaluronic Acid As you age, your skin's ability to renew itself slows. Skin loses its elasticity and wrinkles become more evident. As your skin cell turnover continues to slow, wrinkles become deeper and more settled. RoC Retinol Correxion Deep Wrinkle Filler is an intensive, anti-wrinkle formula that immediately fills creases and re-plumps skin. With daily use, it continues to improve the look of skin so that even deep wrinkles appear diminished in as little as four weeks. The result - younger-looking, more beautiful skin. How it works: This breakthrough, dual-action formula is specially developed to target wrinkles, with an exclusive fusion of hyaluronic acid and pure RoC Retinol: Hyaluronic acid to help immediately hydrate and plump skin RoC Retinol, a clinically proven wrinkle-fighting ingredient Results After Clinical Testing Immediately: Creases are filled to diminish the appearance of fine lines Re-plumped skin is softer and smoother After 4 weeks: The look of crow's feet and deep facial wrinkles are diminished This exclusive formula is: Non-comedogenic Dermatologist tested RoC has been a leading French skincare brand for over 50 years. younger-looking skin. Strong partnerships with dermatologists have contributed to our expertise in understanding skincare and developing clinically proven products, which are highly effective, yet suitable for all skin types. Also try our other RoC Retinol Correxion products to diminish the look of fine lines and wrinkles.","L'Oréal Paris is the world's leading cosmetics brand, making the best of luxury beauty available and accessible to everyone. From makeup and skincare to haircare and haircolor, our pioneering spirit leads our scientific excellence and restless innovation.",Health & Beauty,Nicole Thomas,911Trisha,Regina S. Dickson,,,,,,,,"I read the testimonials and was skeptic that so many people said they had great results. But it wasn't much money so I figured I'd give this product a try. When I first opened it I noticed a nice fragrance. It wasn't too strong. The cream glides on really smoothly and I don't need much. I noticed results under my eyes after 2 days. I've been using this product for over a week now and the fine lines under my eyes are gone. There are 2 more lines that are fading. And, I'm no longer using the other stuff I was using before. I'm not sure what makes Roc's product different from other retinol products on the market, but I'm highly impressed. I was considering asking my doctor for a prescription retinoid but I don't think I need it now. I'm 36 and lines were beginning under my eyes that made me feel tired, but they're almost completely gone now. My eyes feel more awake and I don't look tired anymore.","This is a lovely product!  No scent, thank goodness!  I use it twice a day: once after my shower in the morning and once before bed... I am DEFINITELY seeing a difference in the fine lines..  My face also looks brighter!  I will make sure i have a back up of this product!  ITS GREAT!!","The smell is not so great, it softens wrinkles and it’s good quality. I buy every different kind of wrinkle eraser and this works as well as other, more expensive wrinkle release. Peace",,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Amazon,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,5.0 out of 5 stars,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,L'Oreal,France,,https://consumerappimages.blob.core.windows.net/productimages/loreal-77.webp,,,,,,,,C12-13 pareth-23,C12-13 Pareth-3,Glyceryl Stearate,Dimethiconol,Divinyldimethicone/Dimethicone Copolymer,Lithium Magnesium Sodium Silicate,Cetearyl Alcohol,Sodium Citrate,Butyrospermum Parkii  Butter,Stearic Acid,Ascorbyl Glucoside,Pisum Sativum  Extract,Xanthan Gum,Water,Caprylic/Capric/Stearic Triglyceride,Butylene Glycol,Glycerin,Mentha Piperita  Leaf Extract,Polycaprolactone,Ammonium Polyacryldimethyltauramide,Retinyl Palmitate,Cyclohexasiloxane,Acrylates Copolymer,Aluminum Starch Octenylsuccinate,Chlorphenesin,Dimethicone,Cyclopentasiloxane,Potassium Sorbate,PEG-100 Stearate,Methylparaben,Phenoxyethanol,Linalool,Triethanolamine,Limonene,Imidazolidinyl Urea,Butylparaben,Fragrance,Silica,Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598103dc2ee3d587e4bcf90,Milk Delicate Flowers,L’Oréal Paris,,"L'Oréal Paris is the world's leading cosmetics brand, making the best of luxury beauty available and accessible to everyone. From makeup and skincare to haircare and haircolor, our pioneering spirit leads our scientific excellence and restless innovation.",Health & Beauty,Sara R.,E. K. Martin,Arla,,,,,,,,"Really moisturizing, brightening sheer lip color. Subtle, but buildable color. Sunlit can also be used as a highlighting touch on top of other lip colors too. Not a sticky gloss at all - more like colorful smooth lip balm. Love it!","The color is subtle but pretty, it goes on smoothly and moisturizes well, and it tastes natural (no chemical taste). ",The tint is really nice and lasts a long time.  It doesn't dry out.  I am purchasing another one today.  I suggest that you use with a lip brush to apply.  It is a great product.,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Verofax,Noon,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,5.0 out of 5 stars,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,L'Oreal,France,,https://consumerappimages.blob.core.windows.net/productimages/loreal-201.jpg,,,,,,,,Disodium Cocoamphodiacetate,Sorbitol,Zea Mays  Germ Oil,Isopropyl Myristate,Jasminum Officinale  Flower Extract,Water,Carbomer,Propylene Glycol,Pentylene Glycol,Rosa Gallica Flower Extract,Methyl Di-t-butyl Hydroxyhydrocinnamate,Polysorbate 20,Methylparaben,Ethylparaben,Phenoxyethanol,Linalool,Triethanolamine,Limonene,Citral,Fragrance,Mineral Oil,Lecithin,Pentaerythrityl Tetraoleate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598103dc2ee3d587e4bcf93,Pure Clay Purifying + Mattifying Eucalyptus Mask,L’Oréal Paris,,"L'Oréal Paris is the world's leading cosmetics brand, making the best of luxury beauty available and accessible to everyone. From makeup and skincare to haircare and haircolor, our pioneering spirit leads our scientific excellence and restless innovation.",Health & Beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'Oreal,France,,https://consumerappimages.blob.core.windows.net/productimages/loreal-204.jpg,,,,,,,,Moroccan Lava Clay,Montmorillonite,Eucalyptus Globulus Leaf Extract,Xanthan Gum,Water,Kaolin,Caprylyl Glycol,Glycerin,Citric Acid,Oryza Sativa  Starch,Chlorphenesin,Iron Oxides,CI 61565,Polysorbate 20,Methylparaben,Phenoxyethanol,Linalool,Citronellol,Geraniol,Coumarin,Fragrance,Silica,Lecithin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""reviewer_name"":""Paticakes"",\n""review"":\n""The bentonite clay helps to whiten teeth and leaves them feeling smooth and clean, like right after having your teeth cleaned.  The bentonite clay was recommended by a doctor and am glad I tried it."",\n""source"":""Amazon"",\n""rating"":""5.0 out of 5 stars""},{""reviewer_name"":""Chef Jimmie's protegee"",\n""review"":\n""Wow!  I love this stuff.  I am ""new"" to Bentonite, but, lucky enough that it captured my interest.  I did much research on the benefits of Bentonite clay and am using it for internal purposes."",\n""source"":""Verofax"",\n""rating"":""5.0 out of 5 stars""},{""reviewer_name"":""Absolute Venus"",\n""review"":\n""I enjoyed using this product both externally for the bath and internally as a cleanse. The quality of the clay is apparent by the fineness of the powder and versatility of use. Glad that I chose a food grade clay for that flexibility. Worth the cost to get this grade. I use the clay periodically as a detox. Very purifying/cleansing."",\n""source"":""Noon"",\n""rating"":""4.0 out of 5 stars""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
